Cm,Ch,Bm,Bh,T,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,sR,sG,sB
0.001,0.001,0.25075,0.001,0.07,0.574279,0.575362,0.571608,0.569015,0.561234,0.563655,0.543458,0.538042,0.551511,0.574365,0.62832,0.628283,0.620572,0.639897,0.687423,0.710678,0.713407,0.725477,0.743469,0.749436,0.75708,0.763868,0.76878,0.770326,0.778768,0.78043,0.788652,0.792369,0.793676,0.795037,0.793477,0.792047,0.781652,0.774634,0.771246,0.779575,0.791056,0.797156,0.802302,0.801416,0.796889,0.788199,0.795221,0.814885,0.839725,0.852993,0.854688,0.86019,0.861413,0.859851,0.860836,0.864621,0.865325,0.865249,0.866701,0.86784,0.868296,0.870278,0.870494,0.870471,0.870259,0.870556,0.870904,0.871085,0.871288,0.87075,0.86996,0.869374,0.869288,0.868766,0.869942,0.870145,0.870559,0.870379,0.870482,0.871594,0.871398,0.87102,0.870805,0.871158,0.870957,368.244,320.976,287.202
0.001,0.001,0.25075,0.001,0.01,0.559669,0.568798,0.561803,0.553596,0.555115,0.548324,0.532216,0.516539,0.526929,0.560352,0.621596,0.617001,0.604535,0.637137,0.682953,0.707859,0.713846,0.723925,0.743444,0.75106,0.755538,0.765223,0.768034,0.771735,0.778198,0.783657,0.79064,0.793181,0.794942,0.796533,0.795225,0.791137,0.779606,0.771197,0.768234,0.779628,0.788937,0.795902,0.804112,0.799792,0.791734,0.785178,0.79259,0.813619,0.84029,0.853492,0.858621,0.861776,0.861695,0.860506,0.863671,0.865046,0.866408,0.866051,0.867818,0.867952,0.869471,0.870911,0.870873,0.87056,0.870347,0.871412,0.872348,0.871573,0.871582,0.870292,0.870073,0.869728,0.86961,0.870095,0.870457,0.871059,0.870746,0.870504,0.870564,0.871666,0.871413,0.871002,0.870755,0.871126,0.870836,368.079,320.995,285.892
0.001,0.001,0.001,0.001,0.07,0.57828,0.575099,0.575769,0.572622,0.569258,0.56283,0.542856,0.536811,0.552182,0.578501,0.630717,0.631111,0.624242,0.641633,0.693855,0.715845,0.715548,0.731508,0.743002,0.748692,0.756083,0.76129,0.764738,0.775196,0.77947,0.784407,0.7922,0.793301,0.795022,0.798214,0.79776,0.788454,0.783445,0.776443,0.7785,0.783864,0.79554,0.802245,0.804515,0.805557,0.798292,0.79388,0.795449,0.816318,0.844033,0.85633,0.857954,0.860304,0.864335,0.865352,0.867886,0.868814,0.87003,0.869733,0.870685,0.870088,0.870304,0.872176,0.872164,0.87233,0.872296,0.873365,0.871249,0.871134,0.871538,0.87161,0.871795,0.872228,0.872256,0.872164,0.872349,0.873094,0.873001,0.872867,0.872293,0.872123,0.871931,0.871843,0.872148,0.872025,0.871755,369.049,321.448,287.714
0.001,0.001,0.25075,0.18825,0.07,0.572431,0.579881,0.580918,0.577109,0.575893,0.563131,0.553465,0.538671,0.54964,0.585159,0.6109,0.606133,0.603082,0.64321,0.687975,0.717632,0.721803,0.733477,0.744954,0.751692,0.758835,0.75898,0.768365,0.771816,0.777453,0.779689,0.785305,0.792013,0.79257,0.793682,0.794025,0.790414,0.78115,0.774593,0.771478,0.777776,0.787177,0.798323,0.800353,0.798918,0.796903,0.796914,0.801073,0.817326,0.839021,0.850444,0.853764,0.859231,0.858749,0.860214,0.860064,0.861795,0.863176,0.865677,0.866602,0.865667,0.867677,0.868046,0.869569,0.870285,0.869866,0.870072,0.870262,0.870364,0.871136,0.871226,0.870409,0.869386,0.869762,0.869224,0.868925,0.868746,0.868978,0.870684,0.870588,0.870419,0.870171,0.870898,0.870528,0.870324,0.870244,368.225,320.941,286.863
0.001,0.001,0.25075,0.001,0.25,0.589596,0.58445,0.590979,0.592842,0.593148,0.589451,0.588942,0.574345,0.573971,0.597458,0.63977,0.646305,0.636075,0.65882,0.6968,0.714866,0.717001,0.727642,0.743553,0.749918,0.752151,0.763954,0.763666,0.768271,0.777942,0.776037,0.785043,0.791132,0.79185,0.794574,0.790338,0.792497,0.785057,0.779102,0.778826,0.782206,0.794145,0.80305,0.80424,0.801754,0.800927,0.79923,0.799654,0.815249,0.840384,0.847834,0.851771,0.858795,0.858608,0.859042,0.860323,0.861138,0.863689,0.864169,0.864531,0.865824,0.867562,0.868623,0.869191,0.869395,0.870078,0.870402,0.870751,0.870117,0.870906,0.871027,0.87127,0.869613,0.869436,0.869071,0.868504,0.870011,0.870387,0.870629,0.870327,0.871503,0.871461,0.871054,0.870897,0.871283,0.871106,368.605,321.035,289.403
0.001,0.001,0.001,0.001,0.13,0.572492,0.577898,0.578612,0.577748,0.57946,0.578384,0.561616,0.550817,0.554973,0.591469,0.639708,0.63597,0.633377,0.643118,0.700548,0.713237,0.71793,0.73085,0.740517,0.747993,0.756015,0.761644,0.76362,0.774095,0.779869,0.782526,0.792399,0.79592,0.796627,0.798535,0.798199,0.7896,0.786133,0.776795,0.776173,0.784782,0.797021,0.801507,0.806193,0.804461,0.800466,0.797566,0.796764,0.818174,0.844101,0.857299,0.858449,0.859927,0.863751,0.864915,0.867509,0.868679,0.8705,0.869396,0.869998,0.869766,0.869805,0.871266,0.87172,0.871393,0.871169,0.8733,0.871214,0.87112,0.871558,0.871654,0.871671,0.872325,0.872307,0.872785,0.873112,0.874128,0.874236,0.874119,0.873548,0.873397,0.873262,0.872191,0.872003,0.871866,0.871682,369.243,321.494,288.505
0.001,0.001,0.001,0.3755,0.07,0.583754,0.584029,0.583988,0.578534,0.588315,0.577649,0.564155,0.559408,0.562977,0.571443,0.584708,0.584937,0.592282,0.638138,0.693176,0.715495,0.72991,0.745339,0.749132,0.755022,0.76201,0.762212,0.770465,0.781045,0.779954,0.78182,0.787888,0.789399,0.791798,0.789866,0.791358,0.785976,0.779527,0.778154,0.776906,0.781362,0.786445,0.796614,0.800462,0.799627,0.798019,0.79886,0.804796,0.821225,0.842094,0.850422,0.856633,0.857596,0.859669,0.862352,0.863984,0.86642,0.867967,0.869531,0.869325,0.870245,0.86895,0.868441,0.871189,0.871148,0.869873,0.870596,0.871408,0.870049,0.870211,0.870319,0.870247,0.869584,0.869552,0.869597,0.869637,0.869519,0.869497,0.870646,0.870863,0.871338,0.871116,0.870938,0.870736,0.871096,0.870723,368.648,321.123,286.421
0.001,0.001,0.001,0.18825,0.07,0.575794,0.578931,0.579297,0.577888,0.575595,0.563453,0.567356,0.546054,0.554605,0.574518,0.609062,0.603043,0.606724,0.646641,0.693098,0.71228,0.722212,0.732286,0.744792,0.747529,0.761547,0.766642,0.764258,0.779316,0.779527,0.782289,0.786778,0.792239,0.791495,0.796605,0.794514,0.78949,0.779896,0.77822,0.778359,0.784602,0.789666,0.799673,0.803033,0.802268,0.799039,0.798939,0.798998,0.81764,0.842167,0.855087,0.85835,0.858357,0.861234,0.864684,0.866292,0.867473,0.869449,0.869907,0.870613,0.869855,0.868895,0.870632,0.871626,0.871412,0.870988,0.870879,0.871933,0.870616,0.86962,0.869918,0.870044,0.870016,0.870291,0.87014,0.870163,0.870071,0.871086,0.871585,0.871803,0.872054,0.872234,0.872037,0.871784,0.871357,0.871156,368.901,321.34,286.858
0.001,0.001,0.001,0.3755,0.19,0.586851,0.585962,0.601087,0.586516,0.589032,0.579749,0.582302,0.566649,0.578045,0.588905,0.603243,0.609862,0.617043,0.649767,0.698364,0.721804,0.731224,0.744035,0.748308,0.752848,0.76223,0.764355,0.769678,0.780669,0.778644,0.780244,0.787914,0.789181,0.791788,0.790582,0.793221,0.79027,0.781522,0.780936,0.780995,0.789433,0.79234,0.799817,0.800989,0.80036,0.801934,0.803147,0.805466,0.823857,0.840736,0.850456,0.856269,0.857296,0.859975,0.86048,0.863012,0.86572,0.86672,0.868867,0.870398,0.870506,0.870255,0.868577,0.870703,0.871676,0.869825,0.870591,0.871475,0.870127,0.870336,0.870225,0.869994,0.869845,0.870854,0.870928,0.871246,0.870753,0.870893,0.871904,0.871974,0.871999,0.871867,0.87166,0.872126,0.871943,0.87227,368.959,321.372,288.433
0.001,0.001,0.001,0.001,0.25,0.58771,0.580925,0.589546,0.58949,0.593935,0.597329,0.580951,0.581783,0.581105,0.609132,0.649407,0.645422,0.648621,0.653579,0.69957,0.717241,0.721222,0.730481,0.742717,0.748452,0.757176,0.761993,0.762077,0.771718,0.7789,0.781182,0.788357,0.794331,0.798364,0.798924,0.799679,0.792145,0.790386,0.782871,0.78348,0.789029,0.799663,0.805638,0.813174,0.808376,0.803747,0.799276,0.807655,0.819501,0.843931,0.857479,0.857516,0.859885,0.861244,0.863963,0.86665,0.867391,0.869288,0.869471,0.870242,0.869289,0.869142,0.870393,0.871823,0.871929,0.871685,0.872047,0.871155,0.871107,0.871584,0.872012,0.871779,0.872498,0.873022,0.873694,0.873722,0.874725,0.874676,0.874667,0.874651,0.874532,0.874375,0.874348,0.874185,0.873454,0.873266,369.68,321.886,290.006
0.001,0.001,0.001,0.56275,0.07,0.586327,0.587986,0.584402,0.590923,0.58025,0.577531,0.562704,0.561176,0.564452,0.565129,0.580742,0.580979,0.582403,0.633587,0.692954,0.724474,0.737173,0.742764,0.746776,0.75543,0.760754,0.762044,0.769811,0.777729,0.780278,0.782794,0.789984,0.788349,0.792246,0.789347,0.785463,0.78211,0.778348,0.777654,0.775732,0.781684,0.782592,0.793037,0.794824,0.797975,0.799862,0.802377,0.808518,0.822897,0.840913,0.849939,0.855629,0.856957,0.857838,0.861092,0.862745,0.864591,0.866301,0.86781,0.869623,0.869302,0.869771,0.868529,0.868993,0.870588,0.871098,0.870105,0.869576,0.87111,0.869639,0.869721,0.86974,0.869996,0.868755,0.868938,0.869625,0.869535,0.869519,0.869377,0.869294,0.870185,0.870037,0.869844,0.869489,0.869262,0.869529,368.572,320.889,286.186
0.001,0.001,0.001,0.3755,0.25,0.593195,0.59308,0.599345,0.599315,0.598722,0.591214,0.587817,0.578613,0.586344,0.586373,0.613236,0.611941,0.616891,0.650073,0.700758,0.720472,0.73119,0.744067,0.748187,0.753077,0.762188,0.762885,0.769076,0.77893,0.779217,0.780085,0.787674,0.789135,0.791858,0.790444,0.793637,0.791837,0.782464,0.782544,0.780855,0.790925,0.793694,0.800668,0.801597,0.802988,0.803243,0.806449,0.808074,0.822795,0.840918,0.850202,0.855909,0.857193,0.85929,0.860077,0.862787,0.864905,0.866539,0.868727,0.870516,0.870198,0.870092,0.868446,0.870647,0.871636,0.870082,0.870589,0.871492,0.870163,0.870403,0.870307,0.870884,0.870735,0.870981,0.87145,0.871539,0.872056,0.871955,0.872804,0.87272,0.87218,0.872146,0.87257,0.872428,0.872256,0.872292,369.083,321.49,288.735
0.001,0.001,0.001,0.3755,0.01,0.579484,0.571095,0.571699,0.575076,0.567246,0.56205,0.552158,0.542384,0.536458,0.554578,0.566745,0.573728,0.570737,0.625188,0.691055,0.714023,0.730502,0.745279,0.748478,0.754862,0.76116,0.762875,0.769738,0.779949,0.780381,0.78201,0.788402,0.789492,0.791941,0.789818,0.791682,0.781857,0.7831,0.776056,0.774482,0.778356,0.781727,0.795237,0.794321,0.797029,0.794805,0.796028,0.802682,0.816798,0.842417,0.850833,0.857582,0.856781,0.859341,0.862796,0.864365,0.866669,0.868292,0.869834,0.869643,0.870912,0.869227,0.868841,0.871294,0.870695,0.869908,0.870599,0.871379,0.869909,0.870117,0.870148,0.869903,0.869366,0.869293,0.869196,0.869121,0.868972,0.869119,0.870443,0.870297,0.87083,0.870582,0.870364,0.869688,0.869375,0.870188,368.203,321.009,284.663
0.001,0.001,0.001,0.75,0.13,0.591846,0.595186,0.602796,0.596271,0.595239,0.590451,0.577936,0.576883,0.574792,0.58196,0.575835,0.583966,0.591948,0.631811,0.700367,0.725363,0.744016,0.747398,0.747702,0.76015,0.76243,0.766255,0.769559,0.777816,0.779761,0.783417,0.788453,0.787791,0.789449,0.789359,0.785793,0.784083,0.780146,0.776829,0.779261,0.782516,0.784557,0.79007,0.797917,0.799556,0.802406,0.805879,0.814421,0.826056,0.838213,0.844835,0.852986,0.856902,0.856997,0.859427,0.86163,0.862534,0.864257,0.86613,0.867966,0.868968,0.869482,0.869655,0.868117,0.869506,0.870396,0.87033,0.870407,0.870945,0.870257,0.869495,0.869886,0.870026,0.870052,0.870102,0.869761,0.869094,0.868996,0.868879,0.869234,0.870535,0.870703,0.87097,0.870094,0.869791,0.869638,368.574,320.986,287.189
0.001,0.001,0.001,0.56275,0.13,0.59166,0.59428,0.602005,0.591666,0.588917,0.579019,0.580043,0.571337,0.572448,0.582533,0.580454,0.583141,0.588274,0.640275,0.700275,0.725054,0.736203,0.742517,0.74949,0.753997,0.760576,0.762591,0.770539,0.776265,0.778885,0.779899,0.789839,0.788407,0.792757,0.790742,0.789334,0.782908,0.781753,0.777793,0.77663,0.78372,0.785437,0.793194,0.797364,0.801926,0.801155,0.80418,0.810251,0.82401,0.840895,0.850227,0.855569,0.857056,0.857217,0.859947,0.862906,0.864028,0.866115,0.867638,0.869202,0.868832,0.870563,0.868378,0.868878,0.870573,0.871106,0.870134,0.869689,0.871251,0.869924,0.869839,0.869937,0.869958,0.868933,0.869086,0.86902,0.869658,0.86966,0.869971,0.870531,0.870904,0.870762,0.871234,0.871063,0.870784,0.871116,368.758,321.072,286.946
0.001,0.001,0.001,0.75,0.01,0.583886,0.589254,0.587286,0.579123,0.581769,0.567306,0.560127,0.555948,0.551832,0.542479,0.546001,0.548958,0.552091,0.614196,0.685972,0.725633,0.745524,0.751296,0.753027,0.760246,0.769065,0.768091,0.771445,0.779022,0.77951,0.781548,0.789791,0.787089,0.788926,0.791883,0.786433,0.785179,0.779358,0.775875,0.774829,0.774714,0.779518,0.781091,0.789332,0.791747,0.797621,0.803163,0.810696,0.823168,0.836389,0.844656,0.853188,0.857797,0.857198,0.860039,0.86191,0.861854,0.864758,0.867025,0.868215,0.869278,0.869354,0.869699,0.868114,0.869455,0.870279,0.870058,0.870126,0.871422,0.871041,0.869885,0.869904,0.869689,0.869364,0.869764,0.869467,0.869273,0.869128,0.868968,0.869064,0.86883,0.869402,0.869802,0.869193,0.869774,0.869496,367.731,320.862,284.147
0.001,0.001,0.001,0.56275,0.19,0.607857,0.604751,0.59701,0.594647,0.595918,0.589562,0.587778,0.582281,0.579013,0.593171,0.59099,0.588386,0.601006,0.648078,0.700768,0.724718,0.736693,0.742624,0.749418,0.754275,0.76304,0.76083,0.769633,0.777629,0.778661,0.779793,0.789703,0.788673,0.793081,0.792262,0.789395,0.784487,0.782446,0.781553,0.783626,0.78675,0.791305,0.794594,0.798852,0.800633,0.802227,0.806622,0.813138,0.824258,0.841123,0.850187,0.855439,0.857264,0.85694,0.85932,0.862233,0.864153,0.865915,0.867649,0.869242,0.86872,0.870558,0.868438,0.868717,0.870562,0.871112,0.870157,0.869743,0.87131,0.869997,0.869967,0.870052,0.869268,0.869361,0.869272,0.86953,0.869494,0.870513,0.870428,0.87105,0.871483,0.871352,0.872179,0.871689,0.871425,0.871671,368.926,321.337,287.853
0.001,0.001,0.001,0.18825,0.13,0.587069,0.584806,0.583212,0.584445,0.579697,0.585469,0.568925,0.569457,0.568187,0.582166,0.612928,0.608188,0.61294,0.649249,0.700694,0.714684,0.724629,0.736931,0.744751,0.747431,0.76235,0.767798,0.764353,0.777655,0.780333,0.781404,0.78679,0.791936,0.792024,0.796739,0.794617,0.790825,0.78487,0.779855,0.777353,0.786542,0.793469,0.801851,0.804313,0.802376,0.801382,0.799668,0.799615,0.818641,0.842026,0.855775,0.85797,0.857626,0.859604,0.863837,0.865794,0.86714,0.868907,0.870474,0.870146,0.870073,0.86881,0.870441,0.871678,0.871244,0.870927,0.870933,0.871925,0.870845,0.870601,0.870732,0.870887,0.871187,0.871204,0.871151,0.871521,0.871468,0.872639,0.873236,0.872354,0.872219,0.872298,0.872,0.871753,0.87156,0.87163,368.996,321.48,287.822
0.001,0.001,0.001,0.75,0.07,0.589297,0.592585,0.594954,0.59693,0.592697,0.574148,0.563395,0.568557,0.552007,0.552577,0.550475,0.556249,0.575537,0.626365,0.693082,0.725523,0.743482,0.747881,0.750162,0.760067,0.765026,0.766776,0.768925,0.779596,0.78037,0.784503,0.788487,0.78737,0.788988,0.790622,0.786562,0.785567,0.779933,0.778072,0.775815,0.780907,0.785732,0.786639,0.79221,0.798206,0.800077,0.805874,0.813461,0.824911,0.837094,0.844753,0.853043,0.857034,0.857153,0.859279,0.860778,0.862481,0.86458,0.866375,0.868071,0.869177,0.869524,0.869675,0.868116,0.869484,0.870355,0.870176,0.870327,0.871314,0.870378,0.869731,0.869717,0.869551,0.869667,0.869936,0.870247,0.868803,0.868686,0.868551,0.868807,0.868674,0.868628,0.869565,0.869066,0.869621,0.869303,368.144,321.12,285.168
0.001,0.001,0.001,0.3755,0.13,0.590638,0.592925,0.591304,0.579678,0.581027,0.577413,0.563051,0.564057,0.574556,0.58098,0.594333,0.588912,0.606018,0.642899,0.70046,0.717349,0.72963,0.743809,0.748983,0.752595,0.761764,0.76429,0.770024,0.780209,0.778736,0.781737,0.788105,0.789237,0.791706,0.791401,0.793859,0.787267,0.782006,0.77944,0.777426,0.788734,0.787628,0.7961,0.800993,0.800567,0.800435,0.800492,0.803459,0.821918,0.840923,0.850182,0.85651,0.857668,0.860049,0.862633,0.863673,0.866124,0.867533,0.869186,0.870682,0.870066,0.869803,0.86865,0.8708,0.871275,0.869847,0.870593,0.871428,0.870093,0.870278,0.870255,0.870395,0.869709,0.86974,0.869931,0.869856,0.870354,0.87027,0.871135,0.871082,0.871262,0.871423,0.871248,0.871608,0.871409,0.871569,368.753,321.274,287.32
