Cm,Ch,Bm,Bh,T,sR,sG,sB,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
0,0.02,0,0,0.01,202.883,120.455,74.544,0.167841,0.158708,0.151049,0.141958,0.129927,0.111968,0.0979212,0.0913898,0.0851082,0.0813886,0.0782017,0.0764592,0.0803338,0.101029,0.176898,0.299351,0.349103,0.375755,0.384373,0.396414,0.409146,0.414175,0.408345,0.397704,0.380519,0.361049,0.339476,0.321243,0.301612,0.281736,0.259195,0.235328,0.215552,0.200838,0.193031,0.193135,0.197554,0.201574,0.207164,0.21501,0.22354,0.237465,0.263961,0.318507,0.406558,0.47953,0.528372,0.568693,0.596566,0.616146,0.630051,0.641095,0.650075,0.658663,0.664785,0.670153,0.675261,0.680418,0.685758,0.692445,0.698515
0,0.02,0,0.5,0.01,202.841,120.286,74.565,0.165678,0.157967,0.151049,0.141958,0.129927,0.111968,0.0979212,0.0913898,0.0851082,0.0813886,0.0782017,0.0764592,0.0803338,0.101029,0.17603,0.297776,0.347148,0.375755,0.384373,0.396414,0.409146,0.413136,0.408345,0.397704,0.380519,0.361049,0.339476,0.320819,0.303331,0.281736,0.259195,0.235328,0.215552,0.200838,0.193031,0.193029,0.195917,0.201574,0.207164,0.21501,0.22354,0.237465,0.263961,0.319044,0.404875,0.47953,0.528372,0.568693,0.595733,0.616146,0.630051,0.641095,0.650075,0.658412,0.664785,0.670153,0.675261,0.680849,0.685758,0.692445,0.698515
0,0.02,0,0,0.13,210.491,145.205,124.779,0.317276,0.307785,0.297093,0.284422,0.273913,0.256879,0.241872,0.232108,0.226225,0.219823,0.21195,0.20798,0.207944,0.222384,0.27696,0.377427,0.416712,0.44036,0.446281,0.456869,0.464518,0.469173,0.46385,0.452771,0.437369,0.420088,0.399737,0.383602,0.365616,0.348473,0.328162,0.306908,0.290082,0.274578,0.268524,0.268036,0.270863,0.274724,0.281557,0.286229,0.290759,0.302795,0.323333,0.373884,0.449054,0.515699,0.560992,0.595866,0.622564,0.639904,0.65313,0.663253,0.671518,0.678621,0.683955,0.688872,0.693179,0.697716,0.702422,0.70825,0.713971
0,0.02,0,0,0.25,215.889,158.544,145.678,0.405868,0.39106,0.379488,0.370337,0.355059,0.341013,0.325938,0.315658,0.306065,0.297337,0.291424,0.286892,0.285817,0.29399,0.342715,0.425702,0.462939,0.482522,0.487909,0.495082,0.502907,0.505863,0.501049,0.489865,0.477315,0.459069,0.440201,0.42559,0.408831,0.39315,0.37476,0.354325,0.337059,0.325583,0.317462,0.317647,0.319006,0.321891,0.326322,0.330771,0.336144,0.34634,0.366048,0.410387,0.481661,0.542358,0.584185,0.616174,0.640514,0.657469,0.66842,0.677617,0.685927,0.691997,0.696705,0.701167,0.705563,0.709021,0.714019,0.718606,0.724804
0,0.02,0,0.5,0.13,210.454,145.38,124.665,0.317911,0.307785,0.297093,0.284422,0.271974,0.256222,0.241276,0.232641,0.226489,0.21968,0.215477,0.211127,0.208994,0.22217,0.27696,0.377427,0.418979,0.439168,0.44618,0.45598,0.464518,0.469173,0.466067,0.454107,0.43729,0.418608,0.399737,0.383841,0.366522,0.34969,0.329381,0.306237,0.290082,0.275866,0.271149,0.269654,0.271322,0.274,0.279192,0.283765,0.290759,0.302795,0.325988,0.373679,0.451065,0.516309,0.560992,0.596528,0.62284,0.641053,0.65313,0.663253,0.672264,0.67837,0.684012,0.688512,0.692902,0.697469,0.702765,0.70825,0.715456
0,0.02,0,1,0.01,203.084,120.463,74.416,0.168505,0.159076,0.150687,0.142784,0.12816,0.111709,0.0992602,0.0899187,0.0852412,0.0804356,0.0789758,0.0764063,0.0796056,0.101833,0.177557,0.298649,0.347681,0.37643,0.38459,0.398436,0.410518,0.413812,0.410193,0.398886,0.380621,0.360128,0.340996,0.31991,0.302148,0.283249,0.259193,0.23479,0.213974,0.202448,0.194214,0.194353,0.19661,0.203612,0.207676,0.215046,0.222173,0.237494,0.265277,0.319584,0.406766,0.479505,0.527211,0.56877,0.596324,0.616804,0.630702,0.641935,0.651498,0.659712,0.665809,0.670431,0.675191,0.68023,0.685715,0.693656,0.699244
0,0.02,0,0.5,0.25,215.969,158.52,145.507,0.405868,0.39106,0.379488,0.368448,0.355387,0.337071,0.326363,0.315783,0.307418,0.297337,0.291424,0.286892,0.285817,0.29399,0.341275,0.427371,0.46176,0.481239,0.487909,0.495082,0.504949,0.506034,0.501943,0.489865,0.477315,0.459364,0.441159,0.425787,0.408831,0.39315,0.373001,0.352254,0.337925,0.324611,0.318583,0.317647,0.319006,0.321891,0.325522,0.329584,0.336324,0.347197,0.366338,0.410387,0.481661,0.540767,0.583165,0.615381,0.640514,0.656928,0.668172,0.677433,0.685927,0.691851,0.696768,0.701929,0.705563,0.710696,0.714463,0.719928,0.724804
0,0.02,0,1,0.13,210.523,145.328,124.744,0.319561,0.305363,0.295187,0.287189,0.273465,0.255676,0.242394,0.232841,0.223425,0.218015,0.215312,0.210494,0.209701,0.221672,0.27784,0.376219,0.417307,0.439478,0.447984,0.456876,0.465898,0.468829,0.465284,0.453303,0.435809,0.418278,0.40054,0.384248,0.368273,0.347824,0.328586,0.307587,0.287905,0.275565,0.266425,0.266432,0.269939,0.275358,0.280372,0.282654,0.288586,0.301832,0.324581,0.374224,0.45127,0.516981,0.561025,0.597678,0.623727,0.641729,0.653487,0.663174,0.671726,0.678821,0.685069,0.689619,0.69428,0.698669,0.703335,0.70782,0.713575
0,0.02,0.5,0,0.01,202.782,120.479,74.391,0.165593,0.159626,0.149788,0.141136,0.129192,0.111652,0.0976885,0.090918,0.0859634,0.0817382,0.0799079,0.0778116,0.0813069,0.100974,0.177004,0.299775,0.34644,0.3747,0.383766,0.398085,0.409279,0.412325,0.409253,0.397365,0.380397,0.360476,0.34108,0.321503,0.301242,0.280744,0.259032,0.235884,0.214907,0.200668,0.19245,0.191958,0.195616,0.201547,0.207429,0.213133,0.22194,0.234887,0.263963,0.318766,0.404799,0.478418,0.52949,0.570082,0.598506,0.617692,0.631323,0.642805,0.651541,0.659716,0.66583,0.671443,0.67673,0.681438,0.686889,0.691323,0.697773
