Cm,Ch,Bm,Bh,T,sR,sG,sB,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
0,0.02,0,0,0.01,202.07,120.084,73.114,0.162987,0.15408,0.150723,0.141004,0.126608,0.110046,0.0957068,0.0824637,0.0823118,0.0792331,0.0752284,0.0757211,0.0787419,0.102091,0.173898,0.297127,0.347974,0.376583,0.380699,0.397984,0.401261,0.406863,0.402204,0.397995,0.375623,0.361196,0.340989,0.321138,0.303647,0.279292,0.255302,0.231,0.212603,0.199996,0.194407,0.194576,0.197084,0.200706,0.208409,0.211775,0.223992,0.2346,0.262277,0.318434,0.400642,0.477807,0.528535,0.568245,0.596515,0.618872,0.628437,0.638101,0.651586,0.659697,0.664569,0.67051,0.675218,0.678247,0.687216,0.691069,0.698029
0,0.02,0,0,0.13,210.061,145.185,124.456,0.320201,0.304924,0.291689,0.281564,0.268399,0.259582,0.240143,0.23389,0.22482,0.221737,0.219065,0.204242,0.210636,0.221176,0.278288,0.37722,0.411965,0.437175,0.447639,0.455459,0.465543,0.467255,0.461018,0.454286,0.434446,0.415463,0.395247,0.380826,0.36636,0.342917,0.325516,0.305529,0.28831,0.27418,0.272487,0.273508,0.262924,0.27762,0.272425,0.281587,0.289159,0.297916,0.325788,0.371608,0.450469,0.513199,0.562173,0.596154,0.624148,0.641522,0.653054,0.662555,0.671241,0.678966,0.683693,0.688446,0.694527,0.697473,0.701883,0.708052,0.714162
0,0.02,0,0.5,0.01,202.07,120.084,73.114,0.162987,0.15408,0.150723,0.141004,0.126608,0.110046,0.0957068,0.0824637,0.0823118,0.0792331,0.0752284,0.0757211,0.0787419,0.102091,0.173898,0.297127,0.347974,0.376583,0.380699,0.397984,0.401261,0.406863,0.402204,0.397995,0.375623,0.361196,0.340989,0.321138,0.303647,0.279292,0.255302,0.231,0.212603,0.199996,0.194407,0.194576,0.197084,0.200706,0.208409,0.211775,0.223992,0.2346,0.262277,0.318434,0.400642,0.477807,0.528535,0.568245,0.596515,0.618872,0.628437,0.638101,0.651586,0.659697,0.664569,0.67051,0.675218,0.678247,0.687216,0.691069,0.702158
0,0.02,0,0,0.25,215.322,158.341,144.824,0.401938,0.391425,0.381315,0.3606,0.358557,0.334219,0.32248,0.310919,0.296056,0.299955,0.291141,0.28877,0.285115,0.290926,0.343391,0.422841,0.463345,0.481051,0.483584,0.49443,0.50014,0.499221,0.500472,0.491313,0.474213,0.455052,0.437518,0.420066,0.407744,0.390858,0.376765,0.34534,0.33333,0.321246,0.317247,0.3189,0.311229,0.313665,0.324188,0.32567,0.335445,0.340073,0.364993,0.405084,0.48086,0.541562,0.582495,0.616762,0.641989,0.657823,0.670848,0.677001,0.685921,0.693649,0.694799,0.700551,0.71032,0.713996,0.717511,0.720534,0.729997
0,0.02,0,0.5,0.13,210.061,145.185,124.456,0.320201,0.304924,0.291689,0.281564,0.268399,0.259582,0.240143,0.23389,0.22482,0.221737,0.219065,0.204242,0.210636,0.221176,0.278288,0.37722,0.411965,0.437175,0.447639,0.455459,0.465543,0.467255,0.461018,0.454286,0.434446,0.415463,0.395247,0.380826,0.36636,0.342917,0.325516,0.305529,0.28831,0.27418,0.272487,0.273508,0.262924,0.27762,0.272425,0.281587,0.289159,0.297916,0.325788,0.371608,0.450469,0.513199,0.562173,0.596154,0.624148,0.641522,0.653054,0.662555,0.671241,0.678966,0.687323,0.692998,0.698894,0.70434,0.706923,0.712737,0.718521
0,0.02,0,0.5,0.25,215.322,158.341,144.824,0.401938,0.391425,0.381315,0.3606,0.358557,0.334219,0.32248,0.310919,0.296056,0.299955,0.291141,0.28877,0.285115,0.290926,0.343391,0.422841,0.463345,0.481051,0.483584,0.49443,0.50014,0.499221,0.500472,0.491313,0.474213,0.455052,0.437518,0.420066,0.407744,0.390858,0.376765,0.34534,0.33333,0.321246,0.317247,0.3189,0.311229,0.313665,0.324188,0.32567,0.335445,0.340073,0.364993,0.405084,0.48086,0.541562,0.582495,0.616762,0.641989,0.657823,0.670848,0.677001,0.687915,0.695193,0.70232,0.706151,0.71032,0.713996,0.717511,0.720534,0.729997
0,0.02,0,1,0.01,202.06,120.086,73.114,0.162987,0.15408,0.150723,0.141004,0.126608,0.110046,0.0957068,0.0824637,0.0823118,0.0792331,0.0752284,0.0757211,0.0787419,0.102091,0.173898,0.297127,0.347974,0.376583,0.380699,0.397984,0.401261,0.406863,0.402204,0.394082,0.379776,0.361058,0.34239,0.322096,0.304768,0.283754,0.26334,0.242596,0.216496,0.202188,0.193329,0.19347,0.197607,0.205368,0.211367,0.213726,0.223699,0.238501,0.265142,0.320147,0.404154,0.481244,0.529198,0.567163,0.601039,0.621201,0.635416,0.646376,0.653238,0.662022,0.667624,0.672353,0.67915,0.683804,0.691863,0.696567,0.702158
0,0.02,0,1,0.13,210.758,145.177,124.432,0.320201,0.304924,0.291689,0.281564,0.268399,0.259582,0.240143,0.23389,0.22482,0.221737,0.219065,0.204242,0.210636,0.221176,0.278288,0.37722,0.411965,0.436413,0.447296,0.458882,0.46989,0.469997,0.46601,0.455185,0.438342,0.417659,0.399422,0.387352,0.366266,0.355494,0.335681,0.307802,0.295461,0.276868,0.272868,0.271205,0.274121,0.276629,0.286041,0.286546,0.290715,0.308861,0.332308,0.376611,0.452037,0.517015,0.558022,0.597361,0.62591,0.643554,0.655755,0.669213,0.674418,0.682615,0.687323,0.692998,0.698894,0.70434,0.706923,0.712737,0.718521
0,0.02,0,1,0.25,216.366,158.74,146.802,0.403402,0.393957,0.389571,0.375733,0.365336,0.341816,0.32949,0.317894,0.313405,0.297748,0.290422,0.288483,0.282728,0.296035,0.348571,0.428814,0.459417,0.484568,0.489497,0.498562,0.504979,0.506393,0.502937,0.494505,0.47868,0.458385,0.446334,0.42863,0.40577,0.386738,0.378386,0.359553,0.338167,0.332402,0.322635,0.320221,0.32275,0.328928,0.332008,0.332248,0.333628,0.352992,0.366782,0.408684,0.483293,0.546046,0.580829,0.618711,0.642263,0.661109,0.672336,0.682936,0.687915,0.695193,0.70232,0.706151,0.71032,0.713996,0.717511,0.720534,0.729997
