Cm,Ch,Bm,Bh,T,400,413.33,426.67,440,453.33,466.67,480,493.33,506.67,520,533.33,546.67,560,573.33,586.67,600,613.33,626.67,640,653.33,666.67,680,693.33,706.67,720,733.33,746.67,760,773.33,786.67,800,sR,sG,sB
0,0.00218806,0,0.75,0.25,0.596666,0.570907,0.52934,0.554086,0.713852,0.753126,0.76948,0.782931,0.784847,0.78259,0.772995,0.752816,0.757517,0.767799,0.782436,0.828057,0.855905,0.863356,0.869989,0.868324,0.871193,0.870535,0.873437,0.873459,0.87425,0.872173,0.871847,0.870874,0.870763,0.866603,0.865754,229.53,198.474,176.413
0,0.00563281,1,0.75,0.25,0.516766,0.457395,0.444661,0.463707,0.649799,0.715969,0.739238,0.741663,0.730618,0.713338,0.676045,0.648112,0.645627,0.651029,0.688992,0.77639,0.826226,0.842405,0.847666,0.855172,0.855369,0.862151,0.866499,0.865696,0.865447,0.862814,0.863473,0.862261,0.861403,0.860341,0.857771,222.944,186.584,167.835
0,0.001,0.25,0.75,0.25,0.65535,0.630103,0.639026,0.634353,0.746161,0.772514,0.783025,0.796751,0.800279,0.802921,0.804608,0.794576,0.796752,0.810382,0.822266,0.85232,0.864373,0.870181,0.871377,0.873928,0.872584,0.874518,0.875059,0.874942,0.873926,0.874266,0.875478,0.875097,0.872659,0.872421,0.870344,232.486,202.082,183.341
0,0.00738838,0.25,0.75,0.25,0.492297,0.449579,0.447912,0.424553,0.607167,0.698823,0.722611,0.721336,0.709816,0.681077,0.648349,0.592246,0.597106,0.604807,0.639902,0.755302,0.815237,0.831638,0.840303,0.844595,0.850739,0.854196,0.85969,0.861482,0.861107,0.860654,0.856476,0.855425,0.855536,0.856148,0.854697,219.947,181.11,164.569
0,0.00563281,0.5,0.75,0.25,0.516766,0.457395,0.444661,0.463707,0.649799,0.715969,0.739238,0.741663,0.730618,0.713338,0.676045,0.648112,0.645627,0.651029,0.688992,0.77639,0.826226,0.842405,0.847666,0.855172,0.855369,0.862151,0.866499,0.865696,0.865447,0.862814,0.863473,0.862261,0.861403,0.860341,0.857771,222.944,186.584,167.835
0,0.00738838,0,0.75,0.25,0.492297,0.449579,0.447912,0.424553,0.607167,0.698823,0.722611,0.721336,0.709816,0.681077,0.648349,0.592246,0.597106,0.604807,0.639902,0.755302,0.815237,0.831638,0.840303,0.844595,0.850739,0.854196,0.85969,0.861482,0.861107,0.860654,0.856476,0.855425,0.855536,0.856148,0.854697,219.947,181.11,164.569
0,0.00218806,1,0.75,0.25,0.596666,0.570907,0.52934,0.554086,0.713852,0.753126,0.76948,0.782931,0.784847,0.78259,0.772995,0.752816,0.757517,0.767799,0.782436,0.828057,0.855905,0.863356,0.869989,0.868324,0.871193,0.870535,0.873437,0.873459,0.87425,0.872173,0.871847,0.870874,0.870763,0.866603,0.865754,229.53,198.474,176.413
0,0.00218806,0.75,0.75,0.25,0.596666,0.570907,0.52934,0.554086,0.713852,0.753126,0.76948,0.782931,0.784847,0.78259,0.772995,0.752816,0.757517,0.767799,0.782436,0.828057,0.855905,0.863356,0.869989,0.868324,0.871193,0.870535,0.873437,0.873459,0.87425,0.872173,0.871847,0.870874,0.870763,0.866603,0.865754,229.53,198.474,176.413
0,0.0030761,0.75,0.75,0.25,0.57697,0.522006,0.512594,0.505967,0.698655,0.750967,0.764213,0.769181,0.764725,0.762135,0.742576,0.723149,0.722266,0.732085,0.755772,0.814666,0.845359,0.855331,0.86262,0.86754,0.867262,0.869036,0.871414,0.87147,0.871505,0.869735,0.869413,0.868776,0.867485,0.865494,0.863769,227.539,194.994,173.713
0,0.0030761,0.25,0.75,0.25,0.57697,0.522006,0.512594,0.505967,0.698655,0.750967,0.764213,0.769181,0.764725,0.762135,0.742576,0.723149,0.722266,0.732085,0.755772,0.814666,0.845359,0.855331,0.86262,0.86754,0.867262,0.869036,0.871414,0.87147,0.871505,0.869735,0.869413,0.868776,0.867485,0.865494,0.863769,227.539,194.994,173.713
0,0.0030761,0.5,0.75,0.25,0.57697,0.522006,0.512594,0.505967,0.698655,0.750967,0.764213,0.769181,0.764725,0.762135,0.742576,0.723149,0.722266,0.732085,0.755772,0.814666,0.845359,0.855331,0.86262,0.86754,0.867262,0.869036,0.871414,0.87147,0.871505,0.869735,0.869413,0.868776,0.867485,0.865494,0.863769,227.539,194.994,173.713
0,0.00218806,0.5,0.75,0.25,0.596666,0.570907,0.52934,0.554086,0.713852,0.753126,0.76948,0.782931,0.784847,0.78259,0.772995,0.752816,0.757517,0.767799,0.782436,0.828057,0.855905,0.863356,0.869989,0.868324,0.871193,0.870535,0.873437,0.873459,0.87425,0.872173,0.871847,0.870874,0.870763,0.866603,0.865754,229.53,198.474,176.413
0,0.001,0,0.75,0.25,0.65535,0.630103,0.639026,0.634353,0.746161,0.772514,0.783025,0.796751,0.800279,0.802921,0.804608,0.794576,0.796752,0.810382,0.822266,0.85232,0.864373,0.870181,0.871377,0.873928,0.872584,0.874518,0.875059,0.874942,0.873926,0.874266,0.875478,0.875097,0.872659,0.872421,0.870344,232.486,202.082,183.341
0,0.00218806,0.25,0.75,0.25,0.596666,0.570907,0.52934,0.554086,0.713852,0.753126,0.76948,0.782931,0.784847,0.78259,0.772995,0.752816,0.757517,0.767799,0.782436,0.828057,0.855905,0.863356,0.869989,0.868324,0.871193,0.870535,0.873437,0.873459,0.87425,0.872173,0.871847,0.870874,0.870763,0.866603,0.865754,229.53,198.474,176.413
0,0.0030761,0,0.75,0.25,0.57697,0.522006,0.512594,0.505967,0.698655,0.750967,0.764213,0.769181,0.764725,0.762135,0.742576,0.723149,0.722266,0.732085,0.755772,0.814666,0.845359,0.855331,0.86262,0.86754,0.867262,0.869036,0.871414,0.87147,0.871505,0.869735,0.869413,0.868776,0.867485,0.865494,0.863769,227.539,194.994,173.713
0,0.00150778,0.75,0.75,0.25,0.635631,0.59354,0.592268,0.60088,0.737046,0.762667,0.784336,0.7931,0.791705,0.791184,0.781687,0.775182,0.780796,0.788806,0.802,0.842007,0.857135,0.868924,0.869937,0.871169,0.873695,0.873209,0.87215,0.872178,0.874054,0.874508,0.873649,0.872348,0.872346,0.870506,0.867304,231.122,200.168,180.664
0,0.001,0.75,0.75,0.25,0.65535,0.630103,0.639026,0.634353,0.746161,0.772514,0.783025,0.796751,0.800279,0.802921,0.804608,0.794576,0.796752,0.810382,0.822266,0.85232,0.864373,0.870181,0.871377,0.873928,0.872584,0.874518,0.875059,0.874942,0.873926,0.874266,0.875478,0.875097,0.872659,0.872421,0.870344,232.486,202.082,183.341
0,0.00150778,0.5,0.75,0.25,0.635631,0.59354,0.592268,0.60088,0.737046,0.762667,0.784336,0.7931,0.791705,0.791184,0.781687,0.775182,0.780796,0.788806,0.802,0.842007,0.857135,0.868924,0.869937,0.871169,0.873695,0.873209,0.87215,0.872178,0.874054,0.874508,0.873649,0.872348,0.872346,0.870506,0.867304,231.122,200.168,180.664
0,0.001,1,0.75,0.25,0.65535,0.630103,0.639026,0.634353,0.746161,0.772514,0.783025,0.796751,0.800279,0.802921,0.804608,0.794576,0.796752,0.810382,0.822266,0.85232,0.864373,0.870181,0.871377,0.873928,0.872584,0.874518,0.875059,0.874942,0.873926,0.874266,0.875478,0.875097,0.872659,0.872421,0.870344,232.486,202.082,183.341
0,0.0030761,1,0.75,0.25,0.57697,0.522006,0.512594,0.505967,0.698655,0.750967,0.764213,0.769181,0.764725,0.762135,0.742576,0.723149,0.722266,0.732085,0.755772,0.814666,0.845359,0.855331,0.86262,0.86754,0.867262,0.869036,0.871414,0.87147,0.871505,0.869735,0.869413,0.868776,0.867485,0.865494,0.863769,227.539,194.994,173.713
0,0.00150778,0.25,0.75,0.25,0.635631,0.59354,0.592268,0.60088,0.737046,0.762667,0.784336,0.7931,0.791705,0.791184,0.781687,0.775182,0.780796,0.788806,0.802,0.842007,0.857135,0.868924,0.869937,0.871169,0.873695,0.873209,0.87215,0.872178,0.874054,0.874508,0.873649,0.872348,0.872346,0.870506,0.867304,231.122,200.168,180.664
0,0.00150778,1,0.75,0.25,0.635631,0.59354,0.592268,0.60088,0.737046,0.762667,0.784336,0.7931,0.791705,0.791184,0.781687,0.775182,0.780796,0.788806,0.802,0.842007,0.857135,0.868924,0.869937,0.871169,0.873695,0.873209,0.87215,0.872178,0.874054,0.874508,0.873649,0.872348,0.872346,0.870506,0.867304,231.122,200.168,180.664
0,0.00150778,0,0.75,0.25,0.635631,0.59354,0.592268,0.60088,0.737046,0.762667,0.784336,0.7931,0.791705,0.791184,0.781687,0.775182,0.780796,0.788806,0.802,0.842007,0.857135,0.868924,0.869937,0.871169,0.873695,0.873209,0.87215,0.872178,0.874054,0.874508,0.873649,0.872348,0.872346,0.870506,0.867304,231.122,200.168,180.664
0,0.00738838,0.5,0.75,0.25,0.492297,0.449579,0.447912,0.424553,0.607167,0.698823,0.722611,0.721336,0.709816,0.681077,0.648349,0.592246,0.597106,0.604807,0.639902,0.755302,0.815237,0.831638,0.840303,0.844595,0.850739,0.854196,0.85969,0.861482,0.861107,0.860654,0.856476,0.855425,0.855536,0.856148,0.854697,219.947,181.11,164.569
0,0.00952547,0,0.75,0.25,0.463909,0.436343,0.40427,0.4177,0.604126,0.680366,0.705414,0.705303,0.684746,0.648705,0.603938,0.568788,0.564938,0.571732,0.599977,0.726223,0.787239,0.820115,0.830679,0.839232,0.842509,0.847166,0.854206,0.855083,0.853409,0.855779,0.856068,0.852356,0.850619,0.851652,0.848119,216.755,176.423,162.569
0,0.00738838,0.75,0.75,0.25,0.492297,0.449579,0.447912,0.424553,0.607167,0.698823,0.722611,0.721336,0.709816,0.681077,0.648349,0.592246,0.597106,0.604807,0.639902,0.755302,0.815237,0.831638,0.840303,0.844595,0.850739,0.854196,0.85969,0.861482,0.861107,0.860654,0.856476,0.855425,0.855536,0.856148,0.854697,219.947,181.11,164.569
0,0.0120957,0.75,0.75,0.25,0.467872,0.399423,0.400456,0.381202,0.566058,0.650373,0.676578,0.674482,0.643621,0.610395,0.587836,0.529243,0.532624,0.551533,0.577553,0.701812,0.77889,0.802195,0.820721,0.828913,0.835372,0.840838,0.845953,0.84682,0.846064,0.84504,0.843241,0.843175,0.845204,0.843928,0.842133,214.987,171.951,158.105
0,0.00952547,1,0.75,0.25,0.463909,0.436343,0.40427,0.4177,0.604126,0.680366,0.705414,0.705303,0.684746,0.648705,0.603938,0.568788,0.564938,0.571732,0.599977,0.726223,0.787239,0.820115,0.830679,0.839232,0.842509,0.847166,0.854206,0.855083,0.853409,0.855779,0.856068,0.852356,0.850619,0.851652,0.848119,216.755,176.423,162.569
0,0.00952547,0.25,0.75,0.25,0.463909,0.436343,0.40427,0.4177,0.604126,0.680366,0.705414,0.705303,0.684746,0.648705,0.603938,0.568788,0.564938,0.571732,0.599977,0.726223,0.787239,0.820115,0.830679,0.839232,0.842509,0.847166,0.854206,0.855083,0.853409,0.855779,0.856068,0.852356,0.850619,0.851652,0.848119,216.755,176.423,162.569
0,0.0120957,1,0.75,0.25,0.467872,0.399423,0.400456,0.381202,0.566058,0.650373,0.676578,0.674482,0.643621,0.610395,0.587836,0.529243,0.532624,0.551533,0.577553,0.701812,0.77889,0.802195,0.820721,0.828913,0.835372,0.840838,0.845953,0.84682,0.846064,0.84504,0.843241,0.843175,0.845204,0.843928,0.842133,214.987,171.951,158.105
0,0.0120957,0,0.75,0.25,0.467872,0.399423,0.400456,0.381202,0.566058,0.650373,0.676578,0.674482,0.643621,0.610395,0.587836,0.529243,0.532624,0.551533,0.577553,0.701812,0.77889,0.802195,0.820721,0.828913,0.835372,0.840838,0.845953,0.84682,0.846064,0.84504,0.843241,0.843175,0.845204,0.843928,0.842133,214.987,171.951,158.105
0,0.00738838,1,0.75,0.25,0.492297,0.449579,0.447912,0.424553,0.607167,0.698823,0.722611,0.721336,0.709816,0.681077,0.648349,0.592246,0.597106,0.604807,0.639902,0.755302,0.815237,0.831638,0.840303,0.844595,0.850739,0.854196,0.85969,0.861482,0.861107,0.860654,0.856476,0.855425,0.855536,0.856148,0.854697,219.947,181.11,164.569
0,0.0151541,0.25,0.75,0.25,0.438063,0.38867,0.368157,0.360353,0.529371,0.628768,0.647183,0.652674,0.624539,0.590044,0.548835,0.480276,0.481165,0.51311,0.532179,0.665187,0.763823,0.785299,0.807785,0.813861,0.828945,0.832352,0.840367,0.842266,0.841691,0.840876,0.839564,0.838717,0.836579,0.836515,0.835014,211.045,166.176,154.241
0,0.00952547,0.75,0.75,0.25,0.463909,0.436343,0.40427,0.4177,0.604126,0.680366,0.705414,0.705303,0.684746,0.648705,0.603938,0.568788,0.564938,0.571732,0.599977,0.726223,0.787239,0.820115,0.830679,0.839232,0.842509,0.847166,0.854206,0.855083,0.853409,0.855779,0.856068,0.852356,0.850619,0.851652,0.848119,216.755,176.423,162.569
0,0.0120957,0.25,0.75,0.25,0.467872,0.399423,0.400456,0.381202,0.566058,0.650373,0.676578,0.674482,0.643621,0.610395,0.587836,0.529243,0.532624,0.551533,0.577553,0.701812,0.77889,0.802195,0.820721,0.828913,0.835372,0.840838,0.845953,0.84682,0.846064,0.84504,0.843241,0.843175,0.845204,0.843928,0.842133,214.987,171.951,158.105
0,0.00952547,0.5,0.75,0.25,0.463909,0.436343,0.40427,0.4177,0.604126,0.680366,0.705414,0.705303,0.684746,0.648705,0.603938,0.568788,0.564938,0.571732,0.599977,0.726223,0.787239,0.820115,0.830679,0.839232,0.842509,0.847166,0.854206,0.855083,0.853409,0.855779,0.856068,0.852356,0.850619,0.851652,0.848119,216.755,176.423,162.569
0,0.0120957,0.5,0.75,0.25,0.467872,0.399423,0.400456,0.381202,0.566058,0.650373,0.676578,0.674482,0.643621,0.610395,0.587836,0.529243,0.532624,0.551533,0.577553,0.701812,0.77889,0.802195,0.820721,0.828913,0.835372,0.840838,0.845953,0.84682,0.846064,0.84504,0.843241,0.843175,0.845204,0.843928,0.842133,214.987,171.951,158.105
0,0.0151541,0,0.75,0.25,0.438063,0.38867,0.368157,0.360353,0.529371,0.628768,0.647183,0.652674,0.624539,0.590044,0.548835,0.480276,0.481165,0.51311,0.532179,0.665187,0.763823,0.785299,0.807785,0.813861,0.828945,0.832352,0.840367,0.842266,0.841691,0.840876,0.839564,0.838717,0.836579,0.836515,0.835014,211.045,166.176,154.241
0,0.0187588,0.75,0.75,0.25,0.437132,0.379607,0.378227,0.350332,0.511908,0.59632,0.627456,0.619287,0.60032,0.568524,0.509288,0.47772,0.465937,0.45579,0.50759,0.643453,0.736799,0.77796,0.790407,0.798715,0.813504,0.819902,0.831007,0.835241,0.833366,0.831801,0.83195,0.833302,0.832079,0.829405,0.828013,207.934,161.979,152.091
0,0.0187588,0.25,0.75,0.25,0.437132,0.379607,0.378227,0.350332,0.511908,0.59632,0.627456,0.619287,0.60032,0.568524,0.509288,0.47772,0.465937,0.45579,0.50759,0.643453,0.736799,0.77796,0.790407,0.798715,0.813504,0.819902,0.831007,0.835241,0.833366,0.831801,0.83195,0.833302,0.832079,0.829405,0.828013,207.934,161.979,152.091
0,0.0187588,0,0.75,0.25,0.437132,0.379607,0.378227,0.350332,0.511908,0.59632,0.627456,0.619287,0.60032,0.568524,0.509288,0.47772,0.465937,0.45579,0.50759,0.643453,0.736799,0.77796,0.790407,0.798715,0.813504,0.819902,0.831007,0.835241,0.833366,0.831801,0.83195,0.833302,0.832079,0.829405,0.828013,207.934,161.979,152.091
0,0.0151541,1,0.75,0.25,0.438063,0.38867,0.368157,0.360353,0.529371,0.628768,0.647183,0.652674,0.624539,0.590044,0.548835,0.480276,0.481165,0.51311,0.532179,0.665187,0.763823,0.785299,0.807785,0.813861,0.828945,0.832352,0.840367,0.842266,0.841691,0.840876,0.839564,0.838717,0.836579,0.836515,0.835014,211.045,166.176,154.241
0,0.0229712,0,0.75,0.25,0.400641,0.374021,0.351476,0.36475,0.483844,0.596494,0.610219,0.609193,0.578113,0.533619,0.479592,0.441478,0.435091,0.431429,0.464136,0.603436,0.719618,0.764931,0.780963,0.787763,0.792376,0.808876,0.821664,0.828354,0.82819,0.824392,0.822997,0.824357,0.821325,0.81831,0.81745,204.325,156.803,150.913
0,0.0187588,0.5,0.75,0.25,0.437132,0.379607,0.378227,0.350332,0.511908,0.59632,0.627456,0.619287,0.60032,0.568524,0.509288,0.47772,0.465937,0.45579,0.50759,0.643453,0.736799,0.77796,0.790407,0.798715,0.813504,0.819902,0.831007,0.835241,0.833366,0.831801,0.83195,0.833302,0.832079,0.829405,0.828013,207.934,161.979,152.091
0,0.0187588,1,0.75,0.25,0.437132,0.379607,0.378227,0.350332,0.511908,0.59632,0.627456,0.619287,0.60032,0.568524,0.509288,0.47772,0.465937,0.45579,0.50759,0.643453,0.736799,0.77796,0.790407,0.798715,0.813504,0.819902,0.831007,0.835241,0.833366,0.831801,0.83195,0.833302,0.832079,0.829405,0.828013,207.934,161.979,152.091
0,0.0151541,0.75,0.75,0.25,0.438063,0.38867,0.368157,0.360353,0.529371,0.628768,0.647183,0.652674,0.624539,0.590044,0.548835,0.480276,0.481165,0.51311,0.532179,0.665187,0.763823,0.785299,0.807785,0.813861,0.828945,0.832352,0.840367,0.842266,0.841691,0.840876,0.839564,0.838717,0.836579,0.836515,0.835014,211.045,166.176,154.241
0,0.0151541,0.5,0.75,0.25,0.438063,0.38867,0.368157,0.360353,0.529371,0.628768,0.647183,0.652674,0.624539,0.590044,0.548835,0.480276,0.481165,0.51311,0.532179,0.665187,0.763823,0.785299,0.807785,0.813861,0.828945,0.832352,0.840367,0.842266,0.841691,0.840876,0.839564,0.838717,0.836579,0.836515,0.835014,211.045,166.176,154.241
0,0.0278562,0,0.75,0.25,0.391394,0.375318,0.336745,0.356763,0.45487,0.564156,0.580551,0.60416,0.542047,0.501987,0.459414,0.408069,0.396491,0.410748,0.44523,0.580102,0.691762,0.747894,0.764702,0.77816,0.785199,0.79051,0.811877,0.813622,0.811587,0.807037,0.808185,0.806822,0.807676,0.811793,0.810788,201.503,151.999,147.743
0,0.0229712,0.25,0.75,0.25,0.400641,0.374021,0.351476,0.36475,0.483844,0.596494,0.610219,0.609193,0.578113,0.533619,0.479592,0.441478,0.435091,0.431429,0.464136,0.603436,0.719618,0.764931,0.780963,0.787763,0.792376,0.808876,0.821664,0.828354,0.82819,0.824392,0.822997,0.824357,0.821325,0.81831,0.81745,204.325,156.803,150.913
0,0.0229712,0.75,0.75,0.25,0.400641,0.374021,0.351476,0.36475,0.483844,0.596494,0.610219,0.609193,0.578113,0.533619,0.479592,0.441478,0.435091,0.431429,0.464136,0.603436,0.719618,0.764931,0.780963,0.787763,0.792376,0.808876,0.821664,0.828354,0.82819,0.824392,0.822997,0.824357,0.821325,0.81831,0.81745,204.325,156.803,150.913
0,0.0334817,0,0.75,0.25,0.402565,0.359485,0.344277,0.331648,0.452172,0.539492,0.564661,0.55881,0.519643,0.472746,0.440221,0.396827,0.405354,0.402948,0.41565,0.561288,0.662,0.724412,0.75356,0.761834,0.776147,0.786046,0.791106,0.797532,0.79821,0.794276,0.792297,0.794049,0.796798,0.793632,0.801346,198.785,149.223,145.371
0,0.0278562,0.5,0.75,0.25,0.391394,0.375318,0.336745,0.356763,0.45487,0.564156,0.580551,0.60416,0.542047,0.501987,0.459414,0.408069,0.396491,0.410748,0.44523,0.580102,0.691762,0.747894,0.764702,0.77816,0.785199,0.79051,0.811877,0.813622,0.811587,0.807037,0.808185,0.806822,0.807676,0.811793,0.814005,201.503,151.999,147.743
0,0.0334817,1,0.75,0.25,0.402565,0.359485,0.344277,0.331648,0.452172,0.539492,0.564661,0.55881,0.519643,0.472746,0.440221,0.396827,0.405354,0.402948,0.41565,0.561288,0.662,0.724412,0.75356,0.761834,0.776147,0.786046,0.791106,0.797532,0.79821,0.794276,0.792297,0.794049,0.796798,0.801551,0.801346,198.785,149.223,145.371
0,0.0399191,0,0.75,0.25,0.394792,0.353399,0.33764,0.344843,0.44541,0.53005,0.536512,0.540923,0.486913,0.447482,0.412395,0.366675,0.36144,0.366441,0.388172,0.522259,0.634326,0.702461,0.727582,0.743151,0.761416,0.775502,0.791893,0.790113,0.785663,0.784466,0.784393,0.787246,0.785792,0.791116,0.791822,194.294,143.259,144.992
0,0.0278562,1,0.75,0.25,0.391394,0.375318,0.336745,0.356763,0.45487,0.564156,0.580551,0.60416,0.542047,0.501987,0.459414,0.408069,0.396491,0.410748,0.44523,0.580102,0.691762,0.747894,0.764702,0.77816,0.785199,0.79051,0.811877,0.813622,0.811587,0.807037,0.808185,0.806822,0.807676,0.813082,0.814005,201.503,151.999,147.743
0,0.0229712,1,0.75,0.25,0.400641,0.374021,0.351476,0.36475,0.483844,0.596494,0.610219,0.609193,0.578113,0.533619,0.479592,0.441478,0.435091,0.431429,0.464136,0.603436,0.719618,0.764931,0.780963,0.787763,0.792376,0.808876,0.821664,0.828354,0.82819,0.824392,0.822997,0.824357,0.821325,0.824825,0.823899,204.325,156.803,150.913
0,0.0334817,0.25,0.75,0.25,0.402565,0.359485,0.344277,0.331648,0.452172,0.539492,0.564661,0.55881,0.519643,0.472746,0.440221,0.396827,0.405354,0.402948,0.41565,0.561288,0.662,0.724412,0.75356,0.761834,0.776147,0.786046,0.791106,0.797532,0.79821,0.794276,0.792297,0.794049,0.802815,0.801551,0.801346,198.785,149.223,145.371
0,0.0334817,0.75,0.75,0.25,0.402565,0.359485,0.344277,0.331648,0.452172,0.539492,0.564661,0.55881,0.519643,0.472746,0.440221,0.396827,0.405354,0.402948,0.41565,0.561288,0.662,0.724412,0.75356,0.761834,0.776147,0.786046,0.791106,0.797532,0.79821,0.794276,0.792297,0.794049,0.802815,0.801551,0.801346,198.785,149.223,145.371
0,0.0278562,0.75,0.75,0.25,0.391394,0.375318,0.336745,0.356763,0.45487,0.564156,0.580551,0.60416,0.542047,0.501987,0.459414,0.408069,0.396491,0.410748,0.44523,0.580102,0.691762,0.747894,0.764702,0.77816,0.785199,0.79051,0.811877,0.813622,0.811587,0.807037,0.808185,0.806822,0.81609,0.813082,0.814005,201.503,151.999,147.743
0,0.0334817,0.5,0.75,0.25,0.402565,0.359485,0.344277,0.331648,0.452172,0.539492,0.564661,0.55881,0.519643,0.472746,0.440221,0.396827,0.405354,0.402948,0.41565,0.561288,0.662,0.724412,0.75356,0.761834,0.776147,0.786046,0.791106,0.797532,0.79821,0.794276,0.792297,0.794049,0.802815,0.801551,0.801346,198.785,149.223,145.371
0,0.0229712,0.5,0.75,0.25,0.400641,0.374021,0.351476,0.36475,0.483844,0.596494,0.610219,0.609193,0.578113,0.533619,0.479592,0.441478,0.435091,0.431429,0.464136,0.603436,0.719618,0.764931,0.780963,0.787763,0.792376,0.808876,0.821664,0.828354,0.82819,0.824392,0.822997,0.824357,0.82321,0.824825,0.823899,204.325,156.803,150.913
0,0.0399191,0.25,0.75,0.25,0.394792,0.353399,0.33764,0.344843,0.44541,0.53005,0.536512,0.540923,0.486913,0.447482,0.412395,0.366675,0.36144,0.366441,0.388172,0.522259,0.634326,0.702461,0.727582,0.743151,0.761416,0.775502,0.791893,0.790113,0.785663,0.784466,0.790839,0.792149,0.793049,0.791116,0.791822,194.294,143.259,144.992
0,0.047243,0,0.75,0.25,0.378622,0.340509,0.338051,0.352011,0.432015,0.505137,0.503904,0.507256,0.468213,0.44444,0.394125,0.343782,0.347583,0.343524,0.38085,0.484637,0.606036,0.675656,0.704117,0.724605,0.742006,0.760695,0.777277,0.777971,0.778044,0.780253,0.781287,0.781863,0.779096,0.780401,0.778271,190.251,139.942,143.176
0,0.0399191,0.5,0.75,0.25,0.394792,0.353399,0.33764,0.344843,0.44541,0.53005,0.536512,0.540923,0.486913,0.447482,0.412395,0.366675,0.36144,0.366441,0.388172,0.522259,0.634326,0.702461,0.727582,0.743151,0.761416,0.775502,0.791893,0.790113,0.795097,0.791434,0.790839,0.792149,0.793049,0.791116,0.791822,194.294,143.259,144.992
